way_id,geom
11289659,"POINT (-81.973699 27.893420)"
11307038,"POINT (-81.973694 27.893288)"
47405667,"MULTIPOINT ((-82.728392 27.903437), (-82.728272 27.903643))"
11269971,"MULTIPOINT ((-81.850234 27.900437), (-81.850052 27.900436))"
47573701,"MULTIPOINT ((-81.829554 27.901127), (-81.829394 27.901122))"
47573704,"MULTIPOINT ((-81.829487 27.900998), (-81.829326 27.900992))"
47350542,"MULTIPOINT ((-82.700765 27.910307), (-82.700763 27.910008))"
47350548,"MULTIPOINT ((-82.700905 27.910402), (-82.700906 27.910124))"
11004880,"MULTIPOINT ((-82.502096 27.905528), (-82.502116 27.905148))"
190333993,"MULTIPOINT ((-82.500065 27.908645), (-82.499832 27.908644))"
147293968,"MULTIPOINT ((-82.498258 27.911471), (-82.498011 27.911470))"
47405632,"POINT (-82.730562 27.923654)"
47405638,"POINT (-82.730382 27.923654)"
192035071,"MULTIPOINT ((-82.729820 27.916174), (-82.729643 27.916173))"
192035072,"MULTIPOINT ((-82.729835 27.916355), (-82.729657 27.916354))"
255590886,"MULTIPOINT ((-82.332928 27.922927), (-82.332851 27.923106))"
55450900,"MULTIPOINT ((-82.333811 27.922913), (-82.332184 27.922938), (-82.333382 27.922920))"
55450892,"MULTIPOINT ((-82.333729 27.923086), (-82.332047 27.923125), (-82.333312 27.923096))"
55579444,"POINT (-82.326055 27.920361)"
11000572,"MULTIPOINT ((-82.486158 27.928804), (-82.485890 27.928802))"
215346647,"POINT (-82.449946 27.932325)"
129385832,"POINT (-82.315950 27.926542)"
32559605,"POINT (-82.468549 27.942863)"
32559612,"POINT (-82.468552 27.942616)"
111828659,"POINT (-82.462199 27.942118)"
111828670,"POINT (-82.461995 27.942115)"
34684609,"MULTIPOINT ((-82.329592 27.941536), (-82.329559 27.941787))"
34684621,"MULTIPOINT ((-82.329186 27.941374), (-82.329152 27.941625))"
121008595,"POINT (-82.534603 27.952415)"
98901034,"POINT (-82.534809 27.952416)"
299809663,"POINT (-82.513910 27.950418)"
47154936,"POINT (-82.513897 27.951100)"
112173381,"MULTIPOINT ((-82.505679 27.954770), (-82.505538 27.954843))"
93891529,"MULTIPOINT ((-82.328086 27.952261), (-82.327685 27.952265))"
257571988,"POINT (-81.616410 27.951373)"
203935450,"MULTIPOINT ((-82.730053 27.960481), (-82.729937 27.960482))"
192035076,"MULTIPOINT ((-82.730051 27.960604), (-82.729937 27.960605))"
11253323,"POINT (-82.708748 27.964991)"
47154927,"POINT (-82.501463 27.956179)"
147218593,"POINT (-82.501469 27.955598)"
47156137,"POINT (-82.485006 27.955580)"
147293817,"POINT (-82.493228 27.955634)"
47156127,"POINT (-82.493225 27.956315)"
27447103,"POINT (-82.476720 27.955463)"
27447101,"POINT (-82.482948 27.955567)"
47156101,"POINT (-82.476713 27.956119)"
47156097,"POINT (-82.482937 27.956218)"
47156082,"POINT (-82.484992 27.956241)"
47155998,"POINT (-82.468402 27.955769)"
27358586,"POINT (-82.468392 27.956181)"
27428943,"POINT (-82.472532 27.956267)"
27447061,"POINT (-82.472539 27.955530)"
23967728,"POINT (-82.453831 27.957339)"
351532879,"POINT (-81.923671 27.962453)"
47410818,"MULTIPOINT ((-82.729791 27.967953), (-82.729793 27.967797))"
47410820,"MULTIPOINT ((-82.729974 27.967952), (-82.729975 27.967802))"
11253323,"MULTIPOINT ((-82.708794 27.966546), (-82.708755 27.965346))"
230612236,"POINT (-82.708837 27.967887)"
83852811,"POINT (-82.708841 27.967991)"
11260261,"POINT (-82.708958 27.971620)"
302818496,"MULTIPOINT ((-82.708797 27.973127), (-82.708797 27.973135))"
193052545,"POINT (-82.360473 27.967655)"
193052550,"POINT (-82.360280 27.967708)"
32654339,"POINT (-82.326613 27.973221)"
32654349,"POINT (-82.326114 27.973258)"
47411234,"MULTIPOINT ((-82.729799 27.982630), (-82.729800 27.982523))"
47411240,"MULTIPOINT ((-82.729632 27.982658), (-82.729634 27.982547))"
11253485,"MULTIPOINT ((-82.708776 27.976538), (-82.708788 27.976538))"
11246662,"POINT (-82.708781 27.977034)"
302818496,"POINT (-82.708774 27.977035)"
10992363,"POINT (-82.476590 27.981490)"
87329472,"MULTIPOINT ((-82.326667 27.981214), (-82.326667 27.981364))"
190333901,"MULTIPOINT ((-82.326174 27.981214), (-82.326174 27.981362))"
83730206,"POINT (-82.294158 27.984433)"
47411222,"MULTIPOINT ((-82.729681 27.990896), (-82.729683 27.990754))"
47411224,"MULTIPOINT ((-82.729509 27.990895), (-82.729512 27.990753))"
366569097,"POINT (-82.494573 27.992369)"
41148368,"POINT (-82.453520 27.985190)"
41148367,"POINT (-82.453772 27.985191)"
41148374,"POINT (-82.453484 27.988790)"
41148363,"POINT (-82.453728 27.988792)"
356859641,"POINT (-82.129390 27.990620)"
356859643,"POINT (-82.129163 27.990618)"
356859646,"POINT (-82.126093 27.990534)"
356859648,"POINT (-82.125878 27.990538)"
159568603,"POINT (-82.118680 27.988978)"
353720490,"POINT (-82.118682 27.989134)"
370458088,"POINT (-82.122795 27.989379)"
48667785,"POINT (-81.948739 27.994680)"
48667780,"POINT (-81.948736 27.994443)"
11308179,"POINT (-81.923922 27.990913)"
134765219,"POINT (-82.579846 27.996807)"
159000392,"POINT (-82.533867 27.996352)"
286355641,"MULTIPOINT ((-82.533867 27.998081), (-82.533867 27.997536))"
286355640,"POINT (-82.533851 28.002895)"
47235529,"MULTIPOINT ((-82.348840 27.996180), (-82.348197 27.995959))"
32021685,"MULTIPOINT ((-82.327266 28.002223), (-82.327230 28.001904))"
32021690,"MULTIPOINT ((-82.326894 28.002274), (-82.326859 28.001954))"
195246254,"MULTIPOINT ((-82.326754 27.997139), (-82.326360 27.997213))"
11292362,"POINT (-81.998522 27.998736)"
48667793,"POINT (-81.998473 27.998923)"
115218558,"MULTIPOINT ((-81.982185 27.996723), (-81.981836 27.996447), (-81.981660 27.996312))"
137399208,"POINT (-81.982397 27.996893)"
137399239,"MULTIPOINT ((-81.982860 27.996956), (-81.982608 27.996779), (-81.982201 27.996494), (-81.982000 27.996353))"
47572753,"POINT (-81.975635 27.996476)"
85972614,"MULTIPOINT ((-81.975387 27.996476), (-81.975434 27.996263))"
159140154,"POINT (-81.975684 27.996263)"
48667786,"POINT (-81.963909 27.996272)"
48667790,"POINT (-81.963909 27.996471)"
86462761,"MULTIPOINT ((-81.957128 27.996222), (-81.957133 27.995989))"
128754531,"MULTIPOINT ((-81.956873 27.996169), (-81.956871 27.995925))"
48667771,"MULTIPOINT ((-81.902085 28.000668), (-81.901894 28.000746))"
48667772,"MULTIPOINT ((-81.901924 28.000428), (-81.901731 28.000503))"
32028560,"MULTIPOINT ((-82.302558 28.006313), (-82.302555 28.005948))"
190333895,"POINT (-82.302346 28.006353)"
286458487,"POINT (-82.302333 28.005990)"
356859674,"POINT (-82.295390 28.006571)"
32021967,"POINT (-82.277777 28.012430)"
190333894,"POINT (-82.277773 28.012069)"
83530430,"POINT (-81.726844 28.011292)"
47411545,"MULTIPOINT ((-82.738191 28.019493), (-82.738188 28.019323))"
47411547,"MULTIPOINT ((-82.738014 28.019494), (-82.738011 28.019324))"
32021966,"POINT (-82.244687 28.023131)"
138673239,"POINT (-82.244683 28.022801)"
353944280,"POINT (-82.151080 28.016420)"
11259592,"POINT (-82.747028 28.027797)"
32633703,"POINT (-82.455252 28.029121)"
32633587,"POINT (-82.454970 28.029199)"
68368464,"MULTIPOINT ((-82.416387 28.034602), (-82.416236 28.034598))"
290629707,"MULTIPOINT ((-82.416387 28.034521), (-82.416236 28.034517))"
10969626,"MULTIPOINT ((-82.401688 28.028150), (-82.401688 28.028079))"
32022024,"MULTIPOINT ((-82.215956 28.027794), (-82.215951 28.027462))"
10968816,"MULTIPOINT ((-82.187012 28.027189), (-82.187017 28.026841))"
32022184,"MULTIPOINT ((-82.153398 28.027411), (-82.153575 28.027407))"
286347215,"POINT (-82.152997 28.027075)"
47570447,"POINT (-82.152801 28.027079)"
32022450,"MULTIPOINT ((-82.134260 28.031963), (-82.134069 28.032031))"
32022442,"MULTIPOINT ((-82.134251 28.032345), (-82.134062 28.032412))"
10971821,"POINT (-82.056053 28.033495)"
357541807,"POINT (-82.652769 28.035213)"
10978843,"MULTIPOINT ((-82.454976 28.039957), (-82.454772 28.039956))"
88714924,"POINT (-82.393475 28.041371)"
37182364,"POINT (-82.349324 28.037242)"
37182381,"MULTIPOINT ((-82.349115 28.037608), (-82.349312 28.037925))"
86242432,"POINT (-82.349113 28.036893)"
47570463,"POINT (-82.104629 28.036545)"
32022542,"MULTIPOINT ((-82.104611 28.036882), (-82.104385 28.036882))"
32022544,"POINT (-82.104404 28.036545)"
47572406,"MULTIPOINT ((-81.960888 28.044077), (-81.961019 28.044061))"
47572409,"POINT (-81.960566 28.042907)"
159140274,"POINT (-81.960419 28.042906)"
159140277,"POINT (-81.960190 28.041692)"
159140274,"POINT (-81.960063 28.041692)"
37564946,"POINT (-82.415872 28.049079)"
32022813,"POINT (-82.019160 28.048791)"
197828729,"POINT (-82.019155 28.049260)"
128965033,"MULTIPOINT ((-82.014923 28.051815), (-82.015325 28.051996))"
32022858,"MULTIPOINT ((-82.014816 28.051895), (-82.015207 28.052081))"
128965033,"MULTIPOINT ((-82.014923 28.051815), (-82.015325 28.051996))"
32022858,"MULTIPOINT ((-82.014816 28.051895), (-82.015207 28.052081))"
32022878,"MULTIPOINT ((-82.010818 28.054889), (-82.011376 28.054883))"
11314194,"POINT (-81.961414 28.053679)"
356128897,"POINT (-81.961366 28.049501)"
47061718,"POINT (-81.948219 28.045353)"
137067774,"POINT (-81.948405 28.045350)"
369029764,"MULTIPOINT ((-81.949688 28.046890), (-81.949518 28.046891))"
281941930,"POINT (-82.705337 28.063663)"
10993331,"MULTIPOINT ((-82.454782 28.061957), (-82.454587 28.061957))"
27177431,"POINT (-82.001288 28.062267)"
197828732,"POINT (-82.000824 28.062267)"
281995950,"POINT (-80.623813 28.060950)"
337355378,"POINT (-82.580662 28.074416)"
10984579,"POINT (-82.572888 28.069640)"
27177431,"POINT (-81.991228 28.069683)"
197828732,"POINT (-81.990751 28.069691)"
137068808,"MULTIPOINT ((-81.986879 28.072605), (-81.987107 28.072765))"
32023018,"MULTIPOINT ((-81.986706 28.072735), (-81.986937 28.072896))"
264967898,"POINT (-81.950902 28.073551)"
32023038,"MULTIPOINT ((-81.976200 28.080609), (-81.976784 28.080609))"
32029441,"MULTIPOINT ((-81.970188 28.084929), (-81.970037 28.085043))"
345560145,"POINT (-80.659300 28.078545)"
365372780,"POINT (-80.619477 28.083611)"
370458058,"POINT (-81.975116 28.088972)"
308030641,"POINT (-81.974496 28.088459)"
308030639,"POINT (-81.974411 28.088356)"
279192492,"POINT (-81.973287 28.091052)"
370372988,"MULTIPOINT ((-81.972521 28.087893), (-81.972780 28.087899))"
137306769,"POINT (-81.972578 28.087991)"
308833641,"MULTIPOINT ((-81.972198 28.092717), (-81.972199 28.092534), (-81.972199 28.092368), (-81.972200 28.092183), (-81.972201 28.092015))"
370372984,"POINT (-81.971821 28.091044)"
370372987,"MULTIPOINT ((-81.970997 28.090133), (-81.970612 28.088887), (-81.970431 28.087959), (-81.971000 28.091040))"
32029439,"MULTIPOINT ((-81.970645 28.085356), (-81.970493 28.085466))"
32029441,"MULTIPOINT ((-81.970188 28.084929), (-81.970037 28.085043))"
370373000,"MULTIPOINT ((-81.968782 28.089435), (-81.968613 28.089435))"
370372986,"POINT (-81.968616 28.088846)"
370372985,"POINT (-81.966868 28.090129)"
32029487,"POINT (-81.958403 28.093566)"
32029480,"POINT (-81.958253 28.093321)"
11315010,"POINT (-81.954401 28.089137)"
169394412,"POINT (-81.272699 28.093474)"
365092685,"POINT (-80.618180 28.089407)"
365092709,"POINT (-80.618137 28.089407)"
279192453,"POINT (-81.972487 28.102693)"
32031173,"POINT (-81.942557 28.110098)"
32029491,"POINT (-81.942162 28.110052)"
351501974,"POINT (-81.935950 28.107266)"
128964991,"MULTIPOINT ((-81.643059 28.106512), (-81.642888 28.106512))"
61866379,"MULTIPOINT ((-81.643006 28.106625), (-81.642837 28.106626))"
357228488,"MULTIPOINT ((-81.642079 28.108671), (-81.641933 28.108616))"
11255465,"POINT (-82.756160 28.123017)"
147097252,"POINT (-82.510420 28.134170)"
147097254,"POINT (-82.510389 28.134363)"
86291271,"POINT (-82.504911 28.129104)"
135430628,"POINT (-80.672977 28.127573)"
135430642,"POINT (-80.672419 28.127573)"
66906079,"POINT (-80.664984 28.128412)"
10969358,"POINT (-82.310491 28.151741)"
11209388,"POINT (-82.439014 28.181791)"
116819938,"MULTIPOINT ((-82.383882 28.194239), (-82.384133 28.194330))"
116934702,"POINT (-82.377083 28.188669)"
32060823,"MULTIPOINT ((-81.649943 28.232805), (-81.649641 28.232294))"
32060833,"MULTIPOINT ((-81.650107 28.232682), (-81.649802 28.232176))"
11214398,"POINT (-82.178736 28.242496)"
48569625,"MULTIPOINT ((-81.324665 28.235127), (-81.324481 28.235183))"
32061097,"POINT (-81.620608 28.254271)"
128953767,"POINT (-81.620326 28.254115)"
70911499,"POINT (-80.738867 28.258402)"
32061230,"POINT (-81.590642 28.269672)"
47289414,"POINT (-81.336764 28.278831)"
48569618,"POINT (-81.336978 28.278831)"
47093712,"POINT (-81.416185 28.285618)"
47093708,"POINT (-81.415987 28.285729)"
41685002,"MULTIPOINT ((-81.351577 28.292301), (-81.351473 28.292448))"
155300600,"POINT (-81.671827 28.321116)"
82360776,"POINT (-81.419881 28.317198)"
310030874,"POINT (-81.516634 28.330506)"
310024545,"POINT (-81.496472 28.332278)"
311065903,"POINT (-81.614369 28.344675)"
48626217,"POINT (-81.422281 28.342794)"
48064608,"MULTIPOINT ((-81.419778 28.342325), (-81.419776 28.342541))"
300636430,"POINT (-81.419633 28.342328)"
300636434,"POINT (-81.419631 28.342548)"
47053440,"MULTIPOINT ((-81.380488 28.341065), (-81.380306 28.341125))"
47053439,"MULTIPOINT ((-81.380420 28.340893), (-81.380233 28.340944))"
207504938,"MULTIPOINT ((-81.542303 28.352858), (-81.542211 28.352948))"
177369063,"MULTIPOINT ((-81.675590 28.355462), (-81.675626 28.355550))"
294906052,"POINT (-81.558071 28.355115)"
369946017,"POINT (-81.494629 28.356978)"
341035498,"POINT (-81.524153 28.370049)"
70710005,"POINT (-81.523464 28.368531)"
340766789,"POINT (-81.523375 28.368719)"
341035496,"POINT (-81.523212 28.369016)"
213266757,"MULTIPOINT ((-81.387838 28.365905), (-81.387922 28.365761))"
219576573,"POINT (-80.605869 28.369641)"
292986356,"POINT (-81.526989 28.383573)"
292986360,"POINT (-81.526943 28.383404)"
292985051,"POINT (-81.526904 28.383259)"
293080848,"POINT (-81.529706 28.387720)"
84071414,"MULTIPOINT ((-81.500750 28.386076), (-81.500595 28.386157))"
219697616,"POINT (-80.609509 28.394633)"
84072797,"POINT (-81.487704 28.396610)"
330868313,"POINT (-81.487436 28.396418)"
88991204,"POINT (-80.627855 28.417063)"
88991197,"MULTIPOINT ((-80.627951 28.417166), (-80.627953 28.417078))"
88991212,"POINT (-80.627836 28.417148)"
308942037,"POINT (-81.578398 28.431074)"
289639405,"POINT (-81.457787 28.428958)"
272969837,"POINT (-81.459460 28.446400)"
73519009,"POINT (-81.463398 28.471145)"
73519008,"POINT (-81.461699 28.470482)"
73519218,"POINT (-81.461496 28.474400)"
84068827,"POINT (-81.460349 28.467389)"
83229450,"POINT (-81.458591 28.471370)"
84068827,"POINT (-81.458551 28.468771)"
261884849,"POINT (-81.451466 28.473952)"
261884728,"POINT (-81.447278 28.466550)"
338852071,"MULTIPOINT ((-81.426288 28.485724), (-81.426796 28.484934))"
45740796,"MULTIPOINT ((-81.465206 28.493766), (-81.464972 28.493610))"
45740796,"MULTIPOINT ((-81.465206 28.493766), (-81.464972 28.493610))"
45380885,"MULTIPOINT ((-81.464885 28.493772), (-81.464651 28.493616))"
44164300,"MULTIPOINT ((-81.433546 28.493372), (-81.433265 28.493209))"
44164298,"MULTIPOINT ((-81.433416 28.493521), (-81.433135 28.493358))"
338852071,"MULTIPOINT ((-81.426288 28.485724), (-81.426796 28.484934))"
367317553,"POINT (-81.428186 28.501827)"
367317452,"POINT (-81.426523 28.503459)"
366379141,"POINT (-81.310354 28.504538)"
32075701,"POINT (-81.418974 28.508758)"
79635171,"POINT (-81.418626 28.508353)"
328363372,"MULTIPOINT ((-81.418643 28.508897), (-81.418285 28.508485))"
148640658,"MULTIPOINT ((-81.401198 28.509687), (-81.401193 28.509315))"
75037769,"POINT (-81.401090 28.509317)"
32083789,"POINT (-81.401087 28.509706)"
156192227,"POINT (-81.397044 28.510096)"
32083855,"MULTIPOINT ((-81.397054 28.511321), (-81.396894 28.511367))"
193614025,"POINT (-81.396883 28.510158)"
135796855,"MULTIPOINT ((-81.392845 28.512920), (-81.392842 28.512679))"
32084025,"MULTIPOINT ((-81.390259 28.514714), (-81.390411 28.514609))"
32084026,"POINT (-81.390074 28.514612)"
127588541,"POINT (-81.389924 28.514716)"
32084101,"POINT (-81.386136 28.520114)"
32084110,"POINT (-81.386322 28.520120)"
209696041,"MULTIPOINT ((-81.386317 28.520209), (-81.386132 28.520213))"
10766374,"POINT (-80.679207 28.523315)"
44945945,"MULTIPOINT ((-81.583505 28.545287), (-81.583389 28.545288))"
45500694,"MULTIPOINT ((-81.583503 28.545105), (-81.583389 28.545106))"
32086316,"POINT (-81.382472 28.549389)"
32086319,"MULTIPOINT ((-81.382682 28.549476), (-81.382677 28.549389))"
32086447,"POINT (-81.382460 28.553003)"
32087585,"POINT (-81.382593 28.547476)"
43678513,"POINT (-81.382281 28.553013)"
44035214,"POINT (-81.382477 28.549474)"
49841270,"MULTIPOINT ((-81.382595 28.547569), (-81.382388 28.547571))"
49847029,"POINT (-81.382384 28.547476)"
80666332,"MULTIPOINT ((-81.382426 28.553153), (-81.382247 28.553154))"
48527839,"POINT (-81.310879 28.557112)"
48557087,"POINT (-81.310696 28.557222)"
48557094,"POINT (-81.310876 28.556920)"
134076173,"POINT (-81.310693 28.557027)"
32086621,"POINT (-81.375621 28.574964)"
32086617,"POINT (-81.375822 28.574964)"
156283033,"POINT (-81.375865 28.567677)"
156283033,"POINT (-81.375667 28.567679)"
32087328,"POINT (-81.375230 28.582213)"
209568465,"MULTIPOINT ((-81.375233 28.582298), (-81.375054 28.582298))"
215111219,"POINT (-81.375053 28.582215)"
32087513,"MULTIPOINT ((-81.382317 28.593128), (-81.382128 28.592973))"
207269259,"POINT (-81.382071 28.593133)"
156860380,"POINT (-81.381876 28.592976)"
67472731,"MULTIPOINT ((-81.377953 28.589490), (-81.377668 28.589495))"
32087283,"POINT (-81.377353 28.589210)"
32087320,"POINT (-81.377348 28.588970)"
11194215,"POINT (-81.385755 28.596481)"
209568546,"POINT (-81.385729 28.596899)"
47030540,"POINT (-81.385662 28.596319)"
156860447,"POINT (-81.385648 28.596745)"
210363402,"POINT (-81.418041 28.607493)"
11188167,"MULTIPOINT ((-81.416865 28.608836), (-81.416863 28.608765))"
32088191,"POINT (-81.386402 28.605809)"
32088227,"MULTIPOINT ((-81.386574 28.606032), (-81.386569 28.605862))"
48305551,"POINT (-81.386408 28.605986)"
32088406,"POINT (-81.386701 28.618348)"
135598221,"POINT (-81.386507 28.618344)"
128953764,"POINT (-81.388059 28.641058)"
11321322,"POINT (-81.387786 28.640851)"
32123117,"MULTIPOINT ((-81.388714 28.662046), (-81.388712 28.661841))"
128953765,"MULTIPOINT ((-81.388486 28.662045), (-81.388483 28.661841))"
366553238,"POINT (-81.386325 28.656390)"
11335149,"POINT (-82.138794 28.668652)"
286672289,"MULTIPOINT ((-81.388743 28.672786), (-81.388515 28.672787))"
48606338,"MULTIPOINT ((-81.388742 28.672657), (-81.388514 28.672657))"
286683201,"POINT (-81.374145 28.665296)"
164242318,"POINT (-100.547757 28.676888)"
218451828,"POINT (-81.390258 28.681943)"
287389766,"POINT (-81.319832 28.676404)"
164356446,"POINT (-100.547652 28.687582)"
352888745,"POINT (-81.391758 28.689057)"
218756519,"POINT (-81.388827 28.690499)"
123056516,"POINT (-81.388827 28.690708)"
32123114,"MULTIPOINT ((-81.388619 28.690621), (-81.388621 28.690830))"
164360401,"POINT (-100.546480 28.695628)"
164352729,"MULTIPOINT ((-100.529421 28.698346), (-100.528842 28.698703), (-100.530021 28.697977))"
124300047,"POINT (-100.516911 28.708632)"
83336220,"MULTIPOINT ((-81.363541 28.756139), (-81.363481 28.756305))"
32123215,"POINT (-81.363166 28.756142)"
208017569,"POINT (-81.363105 28.756310)"
32123362,"MULTIPOINT ((-81.350581 28.786528), (-81.350660 28.786371))"
83336222,"MULTIPOINT ((-81.350219 28.786530), (-81.350301 28.786369))"
83333825,"MULTIPOINT ((-81.625276 28.796933), (-81.625273 28.796844))"
83333817,"MULTIPOINT ((-81.625072 28.796935), (-81.625069 28.796846))"
32123386,"MULTIPOINT ((-81.338141 28.811280), (-81.338092 28.811380))"
159311495,"POINT (-81.337657 28.811285)"
32123381,"POINT (-81.337609 28.811379)"
47172098,"POINT (-81.685540 28.823058)"
140319689,"MULTIPOINT ((-81.685542 28.823183), (-81.685413 28.823169))"
207830841,"POINT (-81.685412 28.823042)"
32123549,"POINT (-81.325342 28.829823)"
11320398,"POINT (-81.324857 28.829522)"
193638750,"MULTIPOINT ((-81.322258 28.832976), (-81.321648 28.832713))"
52089581,"MULTIPOINT ((-81.322166 28.833068), (-81.321555 28.832806))"
310177891,"POINT (-96.966198 28.837499)"
10832529,"POINT (-82.335426 28.836958)"
32123922,"MULTIPOINT ((-81.284505 28.871794), (-81.284566 28.871672))"
32123924,"MULTIPOINT ((-81.284214 28.871862), (-81.284269 28.871740))"
128953773,"POINT (-81.279308 28.886837)"
140046342,"POINT (-81.279445 28.887141)"
83336234,"MULTIPOINT ((-81.271867 28.911234), (-81.271909 28.911106))"
128953773,"MULTIPOINT ((-81.271565 28.911237), (-81.271606 28.911107))"
359635579,"POINT (-98.512797 28.940234)"
87843136,"MULTIPOINT ((-80.988177 29.012695), (-80.988294 29.012871))"
87843143,"MULTIPOINT ((-80.987557 29.012709), (-80.987673 29.012886))"
20719501,"POINT (-95.434825 29.021096)"
47799607,"MULTIPOINT ((-81.232050 29.017517), (-81.231677 29.017502))"
206465506,"MULTIPOINT ((-81.231938 29.017636), (-81.231564 29.017623))"
128829730,"MULTIPOINT ((-80.925282 29.020838), (-80.925167 29.020882))"
206465421,"POINT (-80.925321 29.020924)"
206465421,"POINT (-80.925204 29.020968)"
11366877,"MULTIPOINT ((-80.924253 29.021340), (-80.924219 29.021247))"
206465442,"MULTIPOINT ((-80.920992 29.022517), (-80.919856 29.022900))"
206042122,"POINT (-80.921011 29.022559)"
206465443,"POINT (-80.919894 29.022995)"
229190178,"POINT (-95.450113 29.042926)"
20744847,"POINT (-95.459272 29.047416)"
87843621,"MULTIPOINT ((-81.007310 29.047561), (-81.006750 29.047607))"
87847727,"MULTIPOINT ((-81.029030 29.106147), (-81.028937 29.105963))"
86750462,"POINT (-81.028454 29.106186)"
285334518,"POINT (-81.028543 29.106364)"
21348588,"POINT (-98.147943 29.154061)"
205213213,"POINT (-82.184917 29.150244)"
137411073,"POINT (-82.184917 29.150507)"
20738541,"MULTIPOINT ((-95.432867 29.159338), (-95.432788 29.159341))"
300695221,"POINT (-95.432189 29.158056)"
300695224,"POINT (-95.432127 29.158100)"
146990460,"POINT (-82.184762 29.168183)"
356115993,"POINT (-82.103266 29.174582)"
11367359,"POINT (-81.082989 29.167877)"
46976439,"POINT (-81.082633 29.168031)"
87659190,"POINT (-81.084874 29.170997)"
87659232,"POINT (-81.084968 29.171158)"
158732550,"MULTIPOINT ((-82.184854 29.186277), (-82.184612 29.186275))"
203435505,"MULTIPOINT ((-82.184852 29.186386), (-82.184612 29.186385))"
11081405,"MULTIPOINT ((-82.122395 29.193268), (-82.120420 29.193285))"
361208226,"POINT (-81.046488 29.190475)"
361217869,"POINT (-81.055469 29.204276)"
69260526,"POINT (-81.047750 29.201258)"
69260532,"MULTIPOINT ((-81.048676 29.201410), (-81.047897 29.201282))"
69260530,"POINT (-81.048270 29.201343)"
69260527,"POINT (-81.048456 29.201374)"
69087796,"POINT (-81.049137 29.201486)"
130171204,"POINT (-81.048592 29.201654)"
11368503,"POINT (-81.042452 29.198715)"
11359544,"POINT (-81.043527 29.200723)"
361219197,"POINT (-81.032815 29.207689)"
286344257,"MULTIPOINT ((-81.102998 29.219918), (-81.103236 29.219819))"
87853229,"MULTIPOINT ((-81.103054 29.220079), (-81.103292 29.219980))"
48681558,"MULTIPOINT ((-82.189975 29.252371), (-82.189746 29.252368))"
20840655,"MULTIPOINT ((-97.150325 29.287268), (-97.149548 29.287052))"
93141716,"POINT (-100.930627 29.314952)"
48681672,"MULTIPOINT ((-82.212392 29.323200), (-82.212108 29.323200))"
46976100,"MULTIPOINT ((-81.130985 29.335692), (-81.130983 29.335929))"
46976105,"MULTIPOINT ((-81.131224 29.335868), (-81.131221 29.336104))"
15440704,"POINT (-100.886899 29.367709)"
48681701,"POINT (-82.226509 29.366715)"
48681661,"POINT (-82.226246 29.366717)"
100076112,"POINT (-98.504840 29.406838)"
272207703,"POINT (-98.654055 29.431267)"
272207665,"POINT (-98.649221 29.434357)"
49418264,"MULTIPOINT ((-98.495580 29.435331), (-98.495518 29.435251))"
49416672,"MULTIPOINT ((-98.515524 29.452994), (-98.515401 29.452981))"
85404527,"POINT (-95.102422 29.511789)"
15355734,"MULTIPOINT ((-95.111787 29.541896), (-95.111545 29.542030))"
15416183,"MULTIPOINT ((-95.111297 29.542468), (-95.111223 29.542398))"
20907899,"POINT (-95.057064 29.542523)"
182792224,"POINT (-95.025498 29.540663)"
243731692,"POINT (-95.367505 29.554370)"
233158354,"POINT (-95.106447 29.545876)"
123183246,"POINT (-95.106357 29.545783)"
50073351,"POINT (-95.097515 29.553570)"
199549836,"POINT (-95.396121 29.555611)"
366510334,"POINT (-95.141033 29.560171)"
137004423,"POINT (-81.213769 29.557041)"
205820103,"MULTIPOINT ((-81.212730 29.556577), (-81.212610 29.556472))"
15257205,"POINT (-97.951285 29.572122)"
15258116,"POINT (-97.952522 29.571096)"
20880254,"POINT (-95.756383 29.583583)"
233602759,"POINT (-95.368136 29.597909)"
233602749,"POINT (-95.367964 29.597914)"
292205756,"MULTIPOINT ((-95.368136 29.598012), (-95.367964 29.598017))"
15372857,"MULTIPOINT ((-95.286385 29.600213), (-95.286391 29.600105))"
99136945,"POINT (-95.228724 29.600917)"
99136981,"POINT (-95.228721 29.600811)"
99137029,"MULTIPOINT ((-95.228584 29.600918), (-95.228582 29.600814))"
354943195,"POINT (-82.420337 29.599486)"
230396583,"MULTIPOINT ((-95.484021 29.609057), (-95.484089 29.608941))"
230396584,"MULTIPOINT ((-95.484176 29.609129), (-95.484245 29.609013))"
15341919,"POINT (-95.282910 29.611572)"
15304802,"POINT (-95.223328 29.612898)"
292335288,"MULTIPOINT ((-95.508539 29.620561), (-95.508401 29.620508))"
292335291,"MULTIPOINT ((-95.508507 29.620658), (-95.508367 29.620602))"
48682127,"POINT (-82.385933 29.617275)"
48682130,"POINT (-82.386135 29.617170)"
137298824,"MULTIPOINT ((-82.386242 29.617322), (-82.386042 29.617425))"
46871111,"POINT (-95.240099 29.625827)"
48682116,"POINT (-82.402355 29.639913)"
162880928,"POINT (-82.402053 29.639912)"
300404591,"POINT (-82.377264 29.636251)"
256712784,"POINT (-95.305982 29.647462)"
366561529,"POINT (-82.372383 29.648778)"
53262082,"MULTIPOINT ((-95.107379 29.664939), (-95.106512 29.664960))"
15297122,"POINT (-95.262827 29.665444)"
15308567,"MULTIPOINT ((-95.017264 29.671611), (-95.017280 29.673202))"
